trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
44520575-B_2024-BW_A_P2-Sem-N-3-26,10:34:00,10:34:00,Bottpma2,16,0,0
44520575-B_2024-BW_A_P2-Sem-N-3-26,10:35:00,10:35:00,Bottcco2,17,0,0
44520575-B_2024-BW_A_P2-Sem-N-3-26,10:37:00,10:37:00,Bottgar4,18,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:11:00,11:11:00,Bllnpeq1,1,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:12:00,11:12:00,Bllnfeq1,2,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:13:00,11:13:00,Bottcva2,3,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:13:00,11:13:00,Bottbru2,4,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:14:00,11:14:00,Bllncbr2,5,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:15:00,11:15:00,Bllnpaf2,6,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:17:00,11:17:00,Bllngr04,7,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:21:00,11:21:00,Bllnchv2,8,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:22:00,11:22:00,Bllnhoc2,9,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:25:00,11:25:00,Bottppa2,10,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:26:00,11:26:00,Bottcba2,11,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:28:00,11:28:00,Bottpar2,12,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:28:00,11:28:00,Bottvtc2,13,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:31:00,11:31:00,Botteco2,14,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:32:00,11:32:00,Bottcro2,15,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:34:00,11:34:00,Bottpma2,16,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:35:00,11:35:00,Bottcco2,17,0,0
44520576-B_2024-BW_A_EX-Sem-N-3-17,11:37:00,11:37:00,Bottgar4,18,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:11:00,11:11:00,Bllnpeq1,1,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:12:00,11:12:00,Bllnfeq1,2,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:13:00,11:13:00,Bottcva2,3,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:13:00,11:13:00,Bottbru2,4,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:14:00,11:14:00,Bllncbr2,5,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:15:00,11:15:00,Bllnpaf2,6,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:17:00,11:17:00,Bllngr04,7,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:21:00,11:21:00,Bllnchv2,8,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:22:00,11:22:00,Bllnhoc2,9,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:25:00,11:25:00,Bottppa2,10,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:26:00,11:26:00,Bottcba2,11,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:28:00,11:28:00,Bottpar2,12,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:28:00,11:28:00,Bottvtc2,13,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:31:00,11:31:00,Botteco2,14,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:32:00,11:32:00,Bottcro2,15,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:34:00,11:34:00,Bottpma2,16,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:35:00,11:35:00,Bottcco2,17,0,0
44520576-B_2024-BW_A_P2-Mercredi-26,11:37:00,11:37:00,Bottgar4,18,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:11:00,11:11:00,Bllnpeq1,1,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:12:00,11:12:00,Bllnfeq1,2,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:13:00,11:13:00,Bottcva2,3,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:13:00,11:13:00,Bottbru2,4,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:14:00,11:14:00,Bllncbr2,5,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:15:00,11:15:00,Bllnpaf2,6,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:17:00,11:17:00,Bllngr04,7,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:21:00,11:21:00,Bllnchv2,8,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:22:00,11:22:00,Bllnhoc2,9,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:25:00,11:25:00,Bottppa2,10,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:26:00,11:26:00,Bottcba2,11,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:28:00,11:28:00,Bottpar2,12,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:28:00,11:28:00,Bottvtc2,13,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:31:00,11:31:00,Botteco2,14,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:32:00,11:32:00,Bottcro2,15,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:34:00,11:34:00,Bottpma2,16,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:35:00,11:35:00,Bottcco2,17,0,0
44520576-B_2024-BW_A_P2-Sem-N-3-26,11:37:00,11:37:00,Bottgar4,18,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:11:00,12:11:00,Bllnpeq1,1,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:12:00,12:12:00,Bllnfeq1,2,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:13:00,12:13:00,Bottcva2,3,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:13:00,12:13:00,Bottbru2,4,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:14:00,12:14:00,Bllncbr2,5,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:15:00,12:15:00,Bllnpaf2,6,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:17:00,12:17:00,Bllngr04,7,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:21:00,12:21:00,Bllnchv2,8,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:22:00,12:22:00,Bllnhoc2,9,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:25:00,12:25:00,Bottppa2,10,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:26:00,12:26:00,Bottcba2,11,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:28:00,12:28:00,Bottpar2,12,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:28:00,12:28:00,Bottvtc2,13,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:31:00,12:31:00,Botteco2,14,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:32:00,12:32:00,Bottcro2,15,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:34:00,12:34:00,Bottpma2,16,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:35:00,12:35:00,Bottcco2,17,0,0
44520577-B_2024-BW_A_EX-Sem-N-3-17,12:37:00,12:37:00,Bottgar4,18,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:11:00,12:11:00,Bllnpeq1,1,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:12:00,12:12:00,Bllnfeq1,2,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:13:00,12:13:00,Bottcva2,3,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:13:00,12:13:00,Bottbru2,4,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:14:00,12:14:00,Bllncbr2,5,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:15:00,12:15:00,Bllnpaf2,6,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:17:00,12:17:00,Bllngr04,7,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:21:00,12:21:00,Bllnchv2,8,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:22:00,12:22:00,Bllnhoc2,9,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:25:00,12:25:00,Bottppa2,10,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:26:00,12:26:00,Bottcba2,11,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:28:00,12:28:00,Bottpar2,12,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:28:00,12:28:00,Bottvtc2,13,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:31:00,12:31:00,Botteco2,14,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:32:00,12:32:00,Bottcro2,15,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:34:00,12:34:00,Bottpma2,16,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:35:00,12:35:00,Bottcco2,17,0,0
44520577-B_2024-BW_A_P2-Mercredi-26,12:37:00,12:37:00,Bottgar4,18,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:11:00,12:11:00,Bllnpeq1,1,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:12:00,12:12:00,Bllnfeq1,2,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:13:00,12:13:00,Bottcva2,3,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:13:00,12:13:00,Bottbru2,4,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:14:00,12:14:00,Bllncbr2,5,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:15:00,12:15:00,Bllnpaf2,6,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:17:00,12:17:00,Bllngr04,7,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:21:00,12:21:00,Bllnchv2,8,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:22:00,12:22:00,Bllnhoc2,9,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:25:00,12:25:00,Bottppa2,10,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:26:00,12:26:00,Bottcba2,11,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:28:00,12:28:00,Bottpar2,12,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:28:00,12:28:00,Bottvtc2,13,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:31:00,12:31:00,Botteco2,14,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:32:00,12:32:00,Bottcro2,15,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:34:00,12:34:00,Bottpma2,16,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:35:00,12:35:00,Bottcco2,17,0,0
44520577-B_2024-BW_A_P2-Sem-N-3-26,12:37:00,12:37:00,Bottgar4,18,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:11:00,13:11:00,Bllnpeq1,1,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:12:00,13:12:00,Bllnfeq1,2,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:13:00,13:13:00,Bottcva2,3,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:13:00,13:13:00,Bottbru2,4,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:14:00,13:14:00,Bllncbr2,5,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:15:00,13:15:00,Bllnpaf2,6,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:17:00,13:17:00,Bllngr04,7,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:21:00,13:21:00,Bllnchv2,8,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:22:00,13:22:00,Bllnhoc2,9,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:25:00,13:25:00,Bottppa2,10,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:26:00,13:26:00,Bottcba2,11,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:28:00,13:28:00,Bottpar2,12,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:28:00,13:28:00,Bottvtc2,13,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:31:00,13:31:00,Botteco2,14,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:32:00,13:32:00,Bottcro2,15,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:34:00,13:34:00,Bottpma2,16,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:35:00,13:35:00,Bottcco2,17,0,0
44520578-B_2024-BW_A_EX-Sem-N-3-17,13:37:00,13:37:00,Bottgar4,18,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:11:00,13:11:00,Bllnpeq1,1,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:12:00,13:12:00,Bllnfeq1,2,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:13:00,13:13:00,Bottcva2,3,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:13:00,13:13:00,Bottbru2,4,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:14:00,13:14:00,Bllncbr2,5,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:15:00,13:15:00,Bllnpaf2,6,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:17:00,13:17:00,Bllngr04,7,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:21:00,13:21:00,Bllnchv2,8,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:22:00,13:22:00,Bllnhoc2,9,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:25:00,13:25:00,Bottppa2,10,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:26:00,13:26:00,Bottcba2,11,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:28:00,13:28:00,Bottpar2,12,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:28:00,13:28:00,Bottvtc2,13,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:31:00,13:31:00,Botteco2,14,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:32:00,13:32:00,Bottcro2,15,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:34:00,13:34:00,Bottpma2,16,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:35:00,13:35:00,Bottcco2,17,0,0
44520578-B_2024-BW_A_P2-Mercredi-26,13:37:00,13:37:00,Bottgar4,18,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:11:00,13:11:00,Bllnpeq1,1,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:12:00,13:12:00,Bllnfeq1,2,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:13:00,13:13:00,Bottcva2,3,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:13:00,13:13:00,Bottbru2,4,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:14:00,13:14:00,Bllncbr2,5,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:15:00,13:15:00,Bllnpaf2,6,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:17:00,13:17:00,Bllngr04,7,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:21:00,13:21:00,Bllnchv2,8,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:22:00,13:22:00,Bllnhoc2,9,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:25:00,13:25:00,Bottppa2,10,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:26:00,13:26:00,Bottcba2,11,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:28:00,13:28:00,Bottpar2,12,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:28:00,13:28:00,Bottvtc2,13,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:31:00,13:31:00,Botteco2,14,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:32:00,13:32:00,Bottcro2,15,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:34:00,13:34:00,Bottpma2,16,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:35:00,13:35:00,Bottcco2,17,0,0
44520578-B_2024-BW_A_P2-Sem-N-3-26,13:37:00,13:37:00,Bottgar4,18,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:11:00,14:11:00,Bllnpeq1,1,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:12:00,14:12:00,Bllnfeq1,2,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:13:00,14:13:00,Bottcva2,3,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:13:00,14:13:00,Bottbru2,4,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:14:00,14:14:00,Bllncbr2,5,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:15:00,14:15:00,Bllnpaf2,6,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:17:00,14:17:00,Bllngr04,7,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:21:00,14:21:00,Bllnchv2,8,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:22:00,14:22:00,Bllnhoc2,9,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:25:00,14:25:00,Bottppa2,10,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:26:00,14:26:00,Bottcba2,11,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:28:00,14:28:00,Bottpar2,12,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:28:00,14:28:00,Bottvtc2,13,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:31:00,14:31:00,Botteco2,14,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:32:00,14:32:00,Bottcro2,15,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:34:00,14:34:00,Bottpma2,16,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:35:00,14:35:00,Bottcco2,17,0,0
44520579-B_2024-BW_A_EX-Sem-N-3-17,14:37:00,14:37:00,Bottgar4,18,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:11:00,14:11:00,Bllnpeq1,1,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:12:00,14:12:00,Bllnfeq1,2,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:13:00,14:13:00,Bottcva2,3,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:13:00,14:13:00,Bottbru2,4,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:14:00,14:14:00,Bllncbr2,5,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:15:00,14:15:00,Bllnpaf2,6,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:17:00,14:17:00,Bllngr04,7,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:21:00,14:21:00,Bllnchv2,8,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:22:00,14:22:00,Bllnhoc2,9,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:25:00,14:25:00,Bottppa2,10,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:26:00,14:26:00,Bottcba2,11,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:28:00,14:28:00,Bottpar2,12,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:28:00,14:28:00,Bottvtc2,13,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:31:00,14:31:00,Botteco2,14,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:32:00,14:32:00,Bottcro2,15,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:34:00,14:34:00,Bottpma2,16,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:35:00,14:35:00,Bottcco2,17,0,0
44520579-B_2024-BW_A_P2-Mercredi-26,14:37:00,14:37:00,Bottgar4,18,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:11:00,14:11:00,Bllnpeq1,1,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:12:00,14:12:00,Bllnfeq1,2,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:13:00,14:13:00,Bottcva2,3,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:13:00,14:13:00,Bottbru2,4,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:14:00,14:14:00,Bllncbr2,5,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:15:00,14:15:00,Bllnpaf2,6,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:17:00,14:17:00,Bllngr04,7,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:21:00,14:21:00,Bllnchv2,8,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:22:00,14:22:00,Bllnhoc2,9,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:25:00,14:25:00,Bottppa2,10,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:26:00,14:26:00,Bottcba2,11,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:28:00,14:28:00,Bottpar2,12,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:28:00,14:28:00,Bottvtc2,13,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:31:00,14:31:00,Botteco2,14,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:32:00,14:32:00,Bottcro2,15,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:34:00,14:34:00,Bottpma2,16,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:35:00,14:35:00,Bottcco2,17,0,0
44520579-B_2024-BW_A_P2-Sem-N-3-26,14:37:00,14:37:00,Bottgar4,18,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:11:00,15:11:00,Bllnpeq1,1,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:12:00,15:12:00,Bllnfeq1,2,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:13:00,15:13:00,Bottcva2,3,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:13:00,15:13:00,Bottbru2,4,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:14:00,15:14:00,Bllncbr2,5,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:15:00,15:15:00,Bllnpaf2,6,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:17:00,15:17:00,Bllngr04,7,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:21:00,15:21:00,Bllnchv2,8,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:22:00,15:22:00,Bllnhoc2,9,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:25:00,15:25:00,Bottppa2,10,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:26:00,15:26:00,Bottcba2,11,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:28:00,15:28:00,Bottpar2,12,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:28:00,15:28:00,Bottvtc2,13,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:31:00,15:31:00,Botteco2,14,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:32:00,15:32:00,Bottcro2,15,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:34:00,15:34:00,Bottpma2,16,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:35:00,15:35:00,Bottcco2,17,0,0
44520580-B_2024-BW_A_EX-Sem-N-3-17,15:37:00,15:37:00,Bottgar4,18,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:11:00,15:11:00,Bllnpeq1,1,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:12:00,15:12:00,Bllnfeq1,2,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:13:00,15:13:00,Bottcva2,3,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:13:00,15:13:00,Bottbru2,4,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:14:00,15:14:00,Bllncbr2,5,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:15:00,15:15:00,Bllnpaf2,6,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:17:00,15:17:00,Bllngr04,7,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:21:00,15:21:00,Bllnchv2,8,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:22:00,15:22:00,Bllnhoc2,9,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:25:00,15:25:00,Bottppa2,10,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:26:00,15:26:00,Bottcba2,11,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:28:00,15:28:00,Bottpar2,12,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:28:00,15:28:00,Bottvtc2,13,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:31:00,15:31:00,Botteco2,14,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:32:00,15:32:00,Bottcro2,15,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:34:00,15:34:00,Bottpma2,16,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:35:00,15:35:00,Bottcco2,17,0,0
44520580-B_2024-BW_A_P2-Mercredi-26,15:37:00,15:37:00,Bottgar4,18,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:11:00,15:11:00,Bllnpeq1,1,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:12:00,15:12:00,Bllnfeq1,2,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:13:00,15:13:00,Bottcva2,3,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:13:00,15:13:00,Bottbru2,4,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:14:00,15:14:00,Bllncbr2,5,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:15:00,15:15:00,Bllnpaf2,6,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:17:00,15:17:00,Bllngr04,7,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:21:00,15:21:00,Bllnchv2,8,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:22:00,15:22:00,Bllnhoc2,9,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:25:00,15:25:00,Bottppa2,10,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:26:00,15:26:00,Bottcba2,11,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:28:00,15:28:00,Bottpar2,12,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:28:00,15:28:00,Bottvtc2,13,0,0
44520580-B_2024-BW_A_P2-Sem-N-3-26,15:31:00,15:31:00,Botteco2,14,0,0
